Linje,Påstigende,date
40,2838,25/10/2022 00:00
42,8133,25/10/2022 00:00
43,542,25/10/2022 00:00
44,130,25/10/2022 00:00
20,8287,26/10/2022 00:00
21,607,26/10/2022 00:00
22,333,26/10/2022 00:00
23,362,26/10/2022 00:00
24,7183,26/10/2022 00:00
26,3896,26/10/2022 00:00
27,314,26/10/2022 00:00
28,6201,26/10/2022 00:00
29,215,26/10/2022 00:00
31,194,26/10/2022 00:00
32,174,26/10/2022 00:00
33,5679,26/10/2022 00:00
34,6251,26/10/2022 00:00
35,355,26/10/2022 00:00
36,420,26/10/2022 00:00
40,3035,26/10/2022 00:00
42,7960,26/10/2022 00:00
43,459,26/10/2022 00:00
44,146,26/10/2022 00:00
20,8208,27/10/2022 00:00
21,549,27/10/2022 00:00
22,399,27/10/2022 00:00
23,333,27/10/2022 00:00
24,6902,27/10/2022 00:00
26,4037,27/10/2022 00:00
27,276,27/10/2022 00:00
28,5972,27/10/2022 00:00
29,197,27/10/2022 00:00
31,201,27/10/2022 00:00
32,178,27/10/2022 00:00
33,5662,27/10/2022 00:00
34,6474,27/10/2022 00:00
35,334,27/10/2022 00:00
36,385,27/10/2022 00:00
40,3123,27/10/2022 00:00
42,8287,27/10/2022 00:00
43,447,27/10/2022 00:00
44,132,27/10/2022 00:00
20,8276,28/10/2022 00:00
21,593,28/10/2022 00:00
22,296,28/10/2022 00:00
23,298,28/10/2022 00:00
24,7420,28/10/2022 00:00
26,3987,28/10/2022 00:00
27,217,28/10/2022 00:00
28,6396,28/10/2022 00:00
29,180,28/10/2022 00:00
31,174,28/10/2022 00:00
32,140,28/10/2022 00:00
33,5223,28/10/2022 00:00
34,6113,28/10/2022 00:00
35,283,28/10/2022 00:00
36,326,28/10/2022 00:00
40,3403,28/10/2022 00:00
42,8458,28/10/2022 00:00
43,347,28/10/2022 00:00
44,90,28/10/2022 00:00
20,6574,29/10/2022 00:00
24,4927,29/10/2022 00:00
26,3343,29/10/2022 00:00
28,5863,29/10/2022 00:00
33,3340,29/10/2022 00:00
34,3525,29/10/2022 00:00
40,2601,29/10/2022 00:00
42,6291,29/10/2022 00:00
20,2856,30/10/2022 00:00
24,2307,30/10/2022 00:00
26,1976,30/10/2022 00:00
28,2144,30/10/2022 00:00
33,1168,30/10/2022 00:00
34,1421,30/10/2022 00:00
40,1492,30/10/2022 00:00
42,3074,30/10/2022 00:00
20,5899,31/10/2022 00:00
21,528,31/10/2022 00:00
22,182,31/10/2022 00:00
23,111,31/10/2022 00:00
24,5332,31/10/2022 00:00
26,3145,31/10/2022 00:00
27,152,31/10/2022 00:00
28,4541,31/10/2022 00:00
29,42,31/10/2022 00:00
32,70,31/10/2022 00:00
33,4397,31/10/2022 00:00
34,4594,31/10/2022 00:00
35,150,31/10/2022 00:00
36,294,31/10/2022 00:00
40,2309,31/10/2022 00:00
42,6119,31/10/2022 00:00
43,139,31/10/2022 00:00
44,43,31/10/2022 00:00
20,7889,01/11/2022 00:00
21,572,01/11/2022 00:00
22,411,01/11/2022 00:00
23,393,01/11/2022 00:00
24,6714,01/11/2022 00:00
26,3503,01/11/2022 00:00
27,299,01/11/2022 00:00
28,5183,01/11/2022 00:00
29,222,01/11/2022 00:00
31,221,01/11/2022 00:00
32,199,01/11/2022 00:00
33,5191,01/11/2022 00:00
34,5860,01/11/2022 00:00
35,384,01/11/2022 00:00
36,437,01/11/2022 00:00
40,2815,01/11/2022 00:00
42,7315,01/11/2022 00:00
43,448,01/11/2022 00:00
44,145,01/11/2022 00:00
20,7780,02/11/2022 00:00
21,564,02/11/2022 00:00
22,351,02/11/2022 00:00
23,368,02/11/2022 00:00
24,7169,02/11/2022 00:00
26,3650,02/11/2022 00:00
27,333,02/11/2022 00:00
28,5786,02/11/2022 00:00
29,240,02/11/2022 00:00
31,185,02/11/2022 00:00
32,160,02/11/2022 00:00
33,5232,02/11/2022 00:00
34,5716,02/11/2022 00:00
35,355,02/11/2022 00:00
36,459,02/11/2022 00:00
40,2702,02/11/2022 00:00
42,7781,02/11/2022 00:00
43,384,02/11/2022 00:00
44,128,02/11/2022 00:00
20,7692,03/11/2022 00:00
21,548,03/11/2022 00:00
22,356,03/11/2022 00:00
23,362,03/11/2022 00:00
24,6594,03/11/2022 00:00
26,3757,03/11/2022 00:00
27,320,03/11/2022 00:00
28,5712,03/11/2022 00:00
29,213,03/11/2022 00:00
31,191,03/11/2022 00:00
32,172,03/11/2022 00:00
33,5381,03/11/2022 00:00
34,5857,03/11/2022 00:00
35,346,03/11/2022 00:00
36,388,03/11/2022 00:00
40,2769,03/11/2022 00:00
42,7664,03/11/2022 00:00
43,409,03/11/2022 00:00
44,103,03/11/2022 00:00
20,7891,04/11/2022 00:00
21,558,04/11/2022 00:00
22,288,04/11/2022 00:00
23,329,04/11/2022 00:00
24,7146,04/11/2022 00:00
26,3963,04/11/2022 00:00
27,235,04/11/2022 00:00
28,6155,04/11/2022 00:00
29,194,04/11/2022 00:00
31,179,04/11/2022 00:00
32,116,04/11/2022 00:00
33,4782,04/11/2022 00:00
34,5745,04/11/2022 00:00
35,256,04/11/2022 00:00
36,329,04/11/2022 00:00
40,3005,04/11/2022 00:00
42,8313,04/11/2022 00:00
43,375,04/11/2022 00:00
44,109,04/11/2022 00:00
20,5734,05/11/2022 00:00
24,4060,05/11/2022 00:00
26,3000,05/11/2022 00:00
28,5461,05/11/2022 00:00
33,3044,05/11/2022 00:00
34,3211,05/11/2022 00:00
40,2109,05/11/2022 00:00
42,5841,05/11/2022 00:00
20,2390,06/11/2022 00:00
24,2054,06/11/2022 00:00
26,1591,06/11/2022 00:00
28,1928,06/11/2022 00:00
33,1315,06/11/2022 00:00
34,1410,06/11/2022 00:00
40,1393,06/11/2022 00:00
42,2872,06/11/2022 00:00
20,7646,07/11/2022 00:00
21,716,07/11/2022 00:00
22,415,07/11/2022 00:00
23,343,07/11/2022 00:00
24,6810,07/11/2022 00:00
26,3395,07/11/2022 00:00
27,280,07/11/2022 00:00
28,5577,07/11/2022 00:00
29,179,07/11/2022 00:00
31,179,07/11/2022 00:00
32,170,07/11/2022 00:00
33,5486,07/11/2022 00:00
34,5872,07/11/2022 00:00
35,323,07/11/2022 00:00
36,419,07/11/2022 00:00
40,2720,07/11/2022 00:00
42,7360,07/11/2022 00:00
43,443,07/11/2022 00:00
44,116,07/11/2022 00:00
20,7952,08/11/2022 00:00
21,696,08/11/2022 00:00
22,398,08/11/2022 00:00
23,385,08/11/2022 00:00
24,6691,08/11/2022 00:00
26,3768,08/11/2022 00:00
27,327,08/11/2022 00:00
28,5206,08/11/2022 00:00
29,230,08/11/2022 00:00
31,221,08/11/2022 00:00
32,183,08/11/2022 00:00
33,5540,08/11/2022 00:00
34,6123,08/11/2022 00:00
35,357,08/11/2022 00:00
36,444,08/11/2022 00:00
40,2814,08/11/2022 00:00
42,7064,08/11/2022 00:00
43,436,08/11/2022 00:00
44,133,08/11/2022 00:00
20,8346,09/11/2022 00:00
21,675,09/11/2022 00:00
22,397,09/11/2022 00:00
23,349,09/11/2022 00:00
24,7318,09/11/2022 00:00
26,3649,09/11/2022 00:00
27,322,09/11/2022 00:00
28,6079,09/11/2022 00:00
29,225,09/11/2022 00:00
31,220,09/11/2022 00:00
32,168,09/11/2022 00:00
33,5597,09/11/2022 00:00
34,6029,09/11/2022 00:00
35,346,09/11/2022 00:00
36,387,09/11/2022 00:00
40,2919,09/11/2022 00:00
42,7281,09/11/2022 00:00
43,459,09/11/2022 00:00
44,119,09/11/2022 00:00
20,7930,10/11/2022 00:00
21,564,10/11/2022 00:00
22,392,10/11/2022 00:00
23,355,10/11/2022 00:00
24,7190,10/11/2022 00:00
26,3659,10/11/2022 00:00
27,317,10/11/2022 00:00
28,5748,10/11/2022 00:00
29,227,10/11/2022 00:00
31,185,10/11/2022 00:00
32,164,10/11/2022 00:00
33,5516,10/11/2022 00:00
34,6095,10/11/2022 00:00
35,335,10/11/2022 00:00
36,435,10/11/2022 00:00
40,2487,10/11/2022 00:00
42,8165,10/11/2022 00:00
43,437,10/11/2022 00:00
44,113,10/11/2022 00:00
20,6344,11/11/2022 00:00
21,452,11/11/2022 00:00
22,234,11/11/2022 00:00
23,186,11/11/2022 00:00
24,7670,11/11/2022 00:00
26,3671,11/11/2022 00:00
27,195,11/11/2022 00:00
28,5369,11/11/2022 00:00
29,52,11/11/2022 00:00
31,51,11/11/2022 00:00
32,115,11/11/2022 00:00
33,3746,11/11/2022 00:00
34,4679,11/11/2022 00:00
35,136,11/11/2022 00:00
36,237,11/11/2022 00:00
40,2244,11/11/2022 00:00
42,5970,11/11/2022 00:00
43,228,11/11/2022 00:00
44,50,11/11/2022 00:00
20,5812,12/11/2022 00:00
24,4104,12/11/2022 00:00
26,3151,12/11/2022 00:00
28,5518,12/11/2022 00:00
33,3146,12/11/2022 00:00
34,3236,12/11/2022 00:00
40,2164,12/11/2022 00:00
42,5601,12/11/2022 00:00
20,2390,13/11/2022 00:00
24,2453,13/11/2022 00:00
26,1571,13/11/2022 00:00
28,1903,13/11/2022 00:00
33,1407,13/11/2022 00:00
34,1440,13/11/2022 00:00
40,1512,13/11/2022 00:00
42,2779,13/11/2022 00:00
20,6360,14/11/2022 00:00
21,504,14/11/2022 00:00
22,285,14/11/2022 00:00
23,281,14/11/2022 00:00
24,5240,14/11/2022 00:00
26,3230,14/11/2022 00:00
27,257,14/11/2022 00:00
28,4960,14/11/2022 00:00
29,160,14/11/2022 00:00
31,185,14/11/2022 00:00
32,162,14/11/2022 00:00
33,5022,14/11/2022 00:00
34,5514,14/11/2022 00:00
35,268,14/11/2022 00:00
36,389,14/11/2022 00:00
40,2665,14/11/2022 00:00
42,6765,14/11/2022 00:00
43,334,14/11/2022 00:00
44,81,14/11/2022 00:00
20,6593,15/11/2022 00:00
21,555,15/11/2022 00:00
22,271,15/11/2022 00:00
23,309,15/11/2022 00:00
24,5407,15/11/2022 00:00
26,3412,15/11/2022 00:00
27,276,15/11/2022 00:00
28,4922,15/11/2022 00:00
29,195,15/11/2022 00:00
31,201,15/11/2022 00:00
32,162,15/11/2022 00:00
33,5152,15/11/2022 00:00
34,5471,15/11/2022 00:00
35,320,15/11/2022 00:00
36,390,15/11/2022 00:00
40,2486,15/11/2022 00:00
42,6767,15/11/2022 00:00
43,288,15/11/2022 00:00
44,90,15/11/2022 00:00
20,7835,16/11/2022 00:00
21,577,16/11/2022 00:00
22,359,16/11/2022 00:00
23,323,16/11/2022 00:00
24,7156,16/11/2022 00:00
26,3674,16/11/2022 00:00
27,305,16/11/2022 00:00
28,5723,16/11/2022 00:00
29,231,16/11/2022 00:00
31,188,16/11/2022 00:00
32,170,16/11/2022 00:00
33,5446,16/11/2022 00:00
34,6112,16/11/2022 00:00
35,347,16/11/2022 00:00
36,384,16/11/2022 00:00
40,2972,16/11/2022 00:00
42,7679,16/11/2022 00:00
43,481,16/11/2022 00:00
44,117,16/11/2022 00:00
20,7747,17/11/2022 00:00
21,500,17/11/2022 00:00
22,355,17/11/2022 00:00
23,316,17/11/2022 00:00
24,7246,17/11/2022 00:00
26,3641,17/11/2022 00:00
27,231,17/11/2022 00:00
28,5720,17/11/2022 00:00
29,184,17/11/2022 00:00
31,197,17/11/2022 00:00
32,155,17/11/2022 00:00
33,5364,17/11/2022 00:00
34,5998,17/11/2022 00:00
35,342,17/11/2022 00:00
36,371,17/11/2022 00:00
40,3032,17/11/2022 00:00
42,8253,17/11/2022 00:00
43,378,17/11/2022 00:00
44,106,17/11/2022 00:00
20,7417,18/11/2022 00:00
21,445,18/11/2022 00:00
22,295,18/11/2022 00:00
23,284,18/11/2022 00:00
24,7143,18/11/2022 00:00
26,4039,18/11/2022 00:00
27,211,18/11/2022 00:00
28,5915,18/11/2022 00:00
29,164,18/11/2022 00:00
31,144,18/11/2022 00:00
32,128,18/11/2022 00:00
33,5162,18/11/2022 00:00
34,5910,18/11/2022 00:00
35,232,18/11/2022 00:00
36,315,18/11/2022 00:00
40,3004,18/11/2022 00:00
42,8225,18/11/2022 00:00
43,335,18/11/2022 00:00
44,86,18/11/2022 00:00
20,5734,19/11/2022 00:00
24,4253,19/11/2022 00:00
26,3401,19/11/2022 00:00
28,5538,19/11/2022 00:00
33,3265,19/11/2022 00:00
34,3243,19/11/2022 00:00
40,2027,19/11/2022 00:00
42,5956,19/11/2022 00:00
20,2512,20/11/2022 00:00
24,2087,20/11/2022 00:00
26,1806,20/11/2022 00:00
28,1965,20/11/2022 00:00
33,1495,20/11/2022 00:00
34,1515,20/11/2022 00:00
40,1460,20/11/2022 00:00
42,2862,20/11/2022 00:00
20,7558,21/11/2022 00:00
21,631,21/11/2022 00:00
22,331,21/11/2022 00:00
23,311,21/11/2022 00:00
24,6936,21/11/2022 00:00
26,3593,21/11/2022 00:00
27,298,21/11/2022 00:00
28,5620,21/11/2022 00:00
29,198,21/11/2022 00:00
31,182,21/11/2022 00:00
32,152,21/11/2022 00:00
33,5274,21/11/2022 00:00
34,6007,21/11/2022 00:00
35,307,21/11/2022 00:00
36,393,21/11/2022 00:00
40,2876,21/11/2022 00:00
42,7918,21/11/2022 00:00
43,421,21/11/2022 00:00
44,106,21/11/2022 00:00
20,7450,22/11/2022 00:00
21,547,22/11/2022 00:00
22,382,22/11/2022 00:00
23,337,22/11/2022 00:00
24,6969,22/11/2022 00:00
26,3666,22/11/2022 00:00
27,276,22/11/2022 00:00
28,5744,22/11/2022 00:00
29,216,22/11/2022 00:00
31,170,22/11/2022 00:00
32,154,22/11/2022 00:00
33,5382,22/11/2022 00:00
34,6091,22/11/2022 00:00
35,322,22/11/2022 00:00
36,403,22/11/2022 00:00
40,2880,22/11/2022 00:00
42,7467,22/11/2022 00:00
43,426,22/11/2022 00:00
44,118,22/11/2022 00:00
20,7866,23/11/2022 00:00
21,606,23/11/2022 00:00
22,371,23/11/2022 00:00
23,342,23/11/2022 00:00
24,6855,23/11/2022 00:00
26,3817,23/11/2022 00:00
27,268,23/11/2022 00:00
28,5745,23/11/2022 00:00
29,205,23/11/2022 00:00
31,193,23/11/2022 00:00
32,186,23/11/2022 00:00
33,5169,23/11/2022 00:00
34,5518,23/11/2022 00:00
35,326,23/11/2022 00:00
36,381,23/11/2022 00:00
40,2909,23/11/2022 00:00
42,7620,23/11/2022 00:00
43,409,23/11/2022 00:00
44,120,23/11/2022 00:00
20,7408,24/11/2022 00:00
21,589,24/11/2022 00:00
22,387,24/11/2022 00:00
23,323,24/11/2022 00:00
24,7331,24/11/2022 00:00
26,3819,24/11/2022 00:00
27,273,24/11/2022 00:00
28,5919,24/11/2022 00:00
29,201,24/11/2022 00:00
31,167,24/11/2022 00:00
32,160,24/11/2022 00:00
33,5515,24/11/2022 00:00
34,6213,24/11/2022 00:00
35,293,24/11/2022 00:00
36,349,24/11/2022 00:00
40,2958,24/11/2022 00:00
42,7983,24/11/2022 00:00
43,394,24/11/2022 00:00
44,115,24/11/2022 00:00
20,7811,25/11/2022 00:00
21,493,25/11/2022 00:00
22,311,25/11/2022 00:00
23,267,25/11/2022 00:00
24,8007,25/11/2022 00:00
26,4227,25/11/2022 00:00
27,230,25/11/2022 00:00
28,6535,25/11/2022 00:00
29,186,25/11/2022 00:00
31,123,25/11/2022 00:00
32,126,25/11/2022 00:00
33,5204,25/11/2022 00:00
34,6165,25/11/2022 00:00
35,253,25/11/2022 00:00
36,261,25/11/2022 00:00
40,3177,25/11/2022 00:00
42,8571,25/11/2022 00:00
43,356,25/11/2022 00:00
44,117,25/11/2022 00:00
20,5588,26/11/2022 00:00
24,3728,26/11/2022 00:00
26,3161,26/11/2022 00:00
28,5677,26/11/2022 00:00
33,3321,26/11/2022 00:00
34,3200,26/11/2022 00:00
40,2212,26/11/2022 00:00
42,5741,26/11/2022 00:00
20,2920,27/11/2022 00:00
24,2418,27/11/2022 00:00
26,1838,27/11/2022 00:00
28,2200,27/11/2022 00:00
33,1624,27/11/2022 00:00
34,1666,27/11/2022 00:00
40,1584,27/11/2022 00:00
42,2915,27/11/2022 00:00
20,7347,28/11/2022 00:00
21,577,28/11/2022 00:00
22,351,28/11/2022 00:00
23,317,28/11/2022 00:00
24,6671,28/11/2022 00:00
26,3541,28/11/2022 00:00
27,273,28/11/2022 00:00
28,5509,28/11/2022 00:00
29,185,28/11/2022 00:00
31,199,28/11/2022 00:00
32,158,28/11/2022 00:00
33,5289,28/11/2022 00:00
34,5900,28/11/2022 00:00
35,344,28/11/2022 00:00
36,365,28/11/2022 00:00
40,2187,28/11/2022 00:00
42,7531,28/11/2022 00:00
43,416,28/11/2022 00:00
44,105,28/11/2022 00:00
20,7320,29/11/2022 00:00
21,506,29/11/2022 00:00
22,383,29/11/2022 00:00
23,356,29/11/2022 00:00
24,6528,29/11/2022 00:00
26,3279,29/11/2022 00:00
27,271,29/11/2022 00:00
28,5467,29/11/2022 00:00
29,224,29/11/2022 00:00
31,186,29/11/2022 00:00
32,145,29/11/2022 00:00
33,5378,29/11/2022 00:00
34,5817,29/11/2022 00:00
35,328,29/11/2022 00:00
36,391,29/11/2022 00:00
40,2108,29/11/2022 00:00
42,7401,29/11/2022 00:00
43,411,29/11/2022 00:00
44,134,29/11/2022 00:00
20,7717,30/11/2022 00:00
21,525,30/11/2022 00:00
22,314,30/11/2022 00:00
23,302,30/11/2022 00:00
24,6975,30/11/2022 00:00
26,3603,30/11/2022 00:00
27,277,30/11/2022 00:00
28,5654,30/11/2022 00:00
29,188,30/11/2022 00:00
31,173,30/11/2022 00:00
32,184,30/11/2022 00:00
33,5305,30/11/2022 00:00
34,5913,30/11/2022 00:00
35,304,30/11/2022 00:00
36,351,30/11/2022 00:00
40,2171,30/11/2022 00:00
42,7592,30/11/2022 00:00
43,390,30/11/2022 00:00
44,132,30/11/2022 00:00
20,7459,01/12/2022 00:00
21,633,01/12/2022 00:00
22,370,01/12/2022 00:00
23,320,01/12/2022 00:00
24,6821,01/12/2022 00:00
26,3813,01/12/2022 00:00
27,268,01/12/2022 00:00
28,5753,01/12/2022 00:00
29,228,01/12/2022 00:00
31,183,01/12/2022 00:00
32,158,01/12/2022 00:00
33,5457,01/12/2022 00:00
34,5823,01/12/2022 00:00
35,300,01/12/2022 00:00
36,379,01/12/2022 00:00
40,2325,01/12/2022 00:00
42,7480,01/12/2022 00:00
43,354,01/12/2022 00:00
44,115,01/12/2022 00:00
20,7781,02/12/2022 00:00
21,493,02/12/2022 00:00
22,296,02/12/2022 00:00
23,277,02/12/2022 00:00
24,7466,02/12/2022 00:00
26,4325,02/12/2022 00:00
27,219,02/12/2022 00:00
28,6242,02/12/2022 00:00
29,144,02/12/2022 00:00
31,150,02/12/2022 00:00
32,137,02/12/2022 00:00
33,5505,02/12/2022 00:00
34,6118,02/12/2022 00:00
35,274,02/12/2022 00:00
36,296,02/12/2022 00:00
40,2511,02/12/2022 00:00
42,8119,02/12/2022 00:00
43,331,02/12/2022 00:00
44,103,02/12/2022 00:00
20,5600,03/12/2022 00:00
24,3998,03/12/2022 00:00
26,3474,03/12/2022 00:00
28,5378,03/12/2022 00:00
33,3340,03/12/2022 00:00
34,3327,03/12/2022 00:00
40,671,03/12/2022 00:00
42,5631,03/12/2022 00:00
20,2790,04/12/2022 00:00
24,2333,04/12/2022 00:00
26,1935,04/12/2022 00:00
28,2249,04/12/2022 00:00
33,1780,04/12/2022 00:00
34,1959,04/12/2022 00:00
40,575,04/12/2022 00:00
42,3116,04/12/2022 00:00
20,6848,05/12/2022 00:00
21,494,05/12/2022 00:00
22,338,05/12/2022 00:00
23,316,05/12/2022 00:00
24,6817,05/12/2022 00:00
26,3623,05/12/2022 00:00
27,253,05/12/2022 00:00
28,5573,05/12/2022 00:00
29,204,05/12/2022 00:00
31,181,05/12/2022 00:00
32,160,05/12/2022 00:00
33,5329,05/12/2022 00:00
34,5801,05/12/2022 00:00
35,381,05/12/2022 00:00
36,375,05/12/2022 00:00
40,2147,05/12/2022 00:00
42,7471,05/12/2022 00:00
43,334,05/12/2022 00:00
44,126,05/12/2022 00:00
20,7191,06/12/2022 00:00
21,578,06/12/2022 00:00
22,346,06/12/2022 00:00
23,327,06/12/2022 00:00
24,6431,06/12/2022 00:00
26,3762,06/12/2022 00:00
27,277,06/12/2022 00:00
28,5677,06/12/2022 00:00
29,222,06/12/2022 00:00
31,181,06/12/2022 00:00
32,157,06/12/2022 00:00
33,5210,06/12/2022 00:00
34,5895,06/12/2022 00:00
35,348,06/12/2022 00:00
36,388,06/12/2022 00:00
40,2132,06/12/2022 00:00
42,6782,06/12/2022 00:00
43,375,06/12/2022 00:00
44,111,06/12/2022 00:00
20,7361,07/12/2022 00:00
21,509,07/12/2022 00:00
22,327,07/12/2022 00:00
23,306,07/12/2022 00:00
24,6997,07/12/2022 00:00
26,4064,07/12/2022 00:00
27,199,07/12/2022 00:00
28,5772,07/12/2022 00:00
29,192,07/12/2022 00:00
31,168,07/12/2022 00:00
32,167,07/12/2022 00:00
33,5252,07/12/2022 00:00
34,5812,07/12/2022 00:00
35,347,07/12/2022 00:00
36,349,07/12/2022 00:00
40,2381,07/12/2022 00:00
42,7764,07/12/2022 00:00
43,376,07/12/2022 00:00
44,104,07/12/2022 00:00
20,6314,08/12/2022 00:00
21,562,08/12/2022 00:00
22,347,08/12/2022 00:00
23,312,08/12/2022 00:00
24,7044,08/12/2022 00:00
26,3975,08/12/2022 00:00
27,274,08/12/2022 00:00
28,5144,08/12/2022 00:00
29,201,08/12/2022 00:00
31,157,08/12/2022 00:00
32,163,08/12/2022 00:00
33,4983,08/12/2022 00:00
34,5500,08/12/2022 00:00
35,288,08/12/2022 00:00
36,361,08/12/2022 00:00
40,1978,08/12/2022 00:00
42,7106,08/12/2022 00:00
43,355,08/12/2022 00:00
44,104,08/12/2022 00:00
20,7277,09/12/2022 00:00
21,405,09/12/2022 00:00
22,330,09/12/2022 00:00
23,274,09/12/2022 00:00
24,7496,09/12/2022 00:00
26,4062,09/12/2022 00:00
27,213,09/12/2022 00:00
28,5929,09/12/2022 00:00
29,172,09/12/2022 00:00
31,137,09/12/2022 00:00
32,127,09/12/2022 00:00
33,4904,09/12/2022 00:00
34,5381,09/12/2022 00:00
35,254,09/12/2022 00:00
36,280,09/12/2022 00:00
40,2025,09/12/2022 00:00
42,7189,09/12/2022 00:00
43,297,09/12/2022 00:00
44,96,09/12/2022 00:00
20,5121,10/12/2022 00:00
24,3875,10/12/2022 00:00
26,3163,10/12/2022 00:00
28,5180,10/12/2022 00:00
33,3090,10/12/2022 00:00
34,3139,10/12/2022 00:00
40,2106,10/12/2022 00:00
42,5335,10/12/2022 00:00
20,2356,11/12/2022 00:00
24,2416,11/12/2022 00:00
26,2119,11/12/2022 00:00
28,2278,11/12/2022 00:00
33,1777,11/12/2022 00:00
34,1843,11/12/2022 00:00
40,1435,11/12/2022 00:00
42,2820,11/12/2022 00:00
20,6585,12/12/2022 00:00
21,443,12/12/2022 00:00
22,315,12/12/2022 00:00
23,252,12/12/2022 00:00
24,6844,12/12/2022 00:00
26,3721,12/12/2022 00:00
27,233,12/12/2022 00:00
28,5230,12/12/2022 00:00
29,188,12/12/2022 00:00
31,127,12/12/2022 00:00
32,145,12/12/2022 00:00
33,5153,12/12/2022 00:00
34,5394,12/12/2022 00:00
35,259,12/12/2022 00:00
36,293,12/12/2022 00:00
40,2229,12/12/2022 00:00
42,7479,12/12/2022 00:00
43,298,12/12/2022 00:00
44,92,12/12/2022 00:00
20,7191,13/12/2022 00:00
21,578,13/12/2022 00:00
22,346,13/12/2022 00:00
23,327,13/12/2022 00:00
24,6431,13/12/2022 00:00
26,3762,13/12/2022 00:00
27,277,13/12/2022 00:00
28,5677,13/12/2022 00:00
29,222,13/12/2022 00:00
31,181,13/12/2022 00:00
32,157,13/12/2022 00:00
33,5210,13/12/2022 00:00
34,5895,13/12/2022 00:00
35,348,13/12/2022 00:00
36,388,13/12/2022 00:00
40,2132,13/12/2022 00:00
42,6782,13/12/2022 00:00
43,375,13/12/2022 00:00
44,111,13/12/2022 00:00
20,7361,14/12/2022 00:00
21,509,14/12/2022 00:00
22,327,14/12/2022 00:00
23,306,14/12/2022 00:00
24,6997,14/12/2022 00:00
26,4064,14/12/2022 00:00
27,199,14/12/2022 00:00
28,5772,14/12/2022 00:00
29,192,14/12/2022 00:00
31,168,14/12/2022 00:00
32,167,14/12/2022 00:00
33,5252,14/12/2022 00:00
34,5812,14/12/2022 00:00
35,347,14/12/2022 00:00
36,349,14/12/2022 00:00
40,2381,14/12/2022 00:00
42,7764,14/12/2022 00:00
43,376,14/12/2022 00:00
44,104,14/12/2022 00:00
20,6339,15/12/2022 00:00
21,411,15/12/2022 00:00
22,294,15/12/2022 00:00
23,264,15/12/2022 00:00
24,7138,15/12/2022 00:00
26,3968,15/12/2022 00:00
27,243,15/12/2022 00:00
28,5917,15/12/2022 00:00
29,199,15/12/2022 00:00
31,114,15/12/2022 00:00
32,130,15/12/2022 00:00
33,4574,15/12/2022 00:00
34,5009,15/12/2022 00:00
35,235,15/12/2022 00:00
36,220,15/12/2022 00:00
40,2355,15/12/2022 00:00
42,7803,15/12/2022 00:00
43,294,15/12/2022 00:00
44,111,15/12/2022 00:00
20,6238,16/12/2022 00:00
21,348,16/12/2022 00:00
22,261,16/12/2022 00:00
23,210,16/12/2022 00:00
24,7525,16/12/2022 00:00
26,3778,16/12/2022 00:00
27,117,16/12/2022 00:00
28,6279,16/12/2022 00:00
29,133,16/12/2022 00:00
31,91,16/12/2022 00:00
32,147,16/12/2022 00:00
33,4229,16/12/2022 00:00
34,4740,16/12/2022 00:00
35,209,16/12/2022 00:00
36,186,16/12/2022 00:00
40,2397,16/12/2022 00:00
42,7105,16/12/2022 00:00
43,273,16/12/2022 00:00
44,92,16/12/2022 00:00
20,4335,17/12/2022 00:00
24,3657,17/12/2022 00:00
26,3299,17/12/2022 00:00
28,5224,17/12/2022 00:00
33,2518,17/12/2022 00:00
34,2621,17/12/2022 00:00
40,1790,17/12/2022 00:00
42,5282,17/12/2022 00:00
20,2078,18/12/2022 00:00
24,2347,18/12/2022 00:00
26,2021,18/12/2022 00:00
28,2062,18/12/2022 00:00
33,1155,18/12/2022 00:00
34,1384,18/12/2022 00:00
40,1363,18/12/2022 00:00
42,2905,18/12/2022 00:00
20,5237,19/12/2022 00:00
21,264,19/12/2022 00:00
22,245,19/12/2022 00:00
23,232,19/12/2022 00:00
24,6477,19/12/2022 00:00
26,3718,19/12/2022 00:00
27,215,19/12/2022 00:00
28,4923,19/12/2022 00:00
29,138,19/12/2022 00:00
31,82,19/12/2022 00:00
32,111,19/12/2022 00:00
33,3740,19/12/2022 00:00
