Trafikkregistreringspunkt;Navn;Vegreferanse;Fra;Til;År;Måned;Trafikkmengde;Konfidensintervall start;Konfidensintervall slutt;Dekningsgrad (%);Antall døgn total;Antall døgn inkludert;Antall døgn ugyldig;Ikke gyldig lengde;Lengdekvalitetsgrad (%);Felt;< 5,6m;>= 5,6m;5,6m - 7,6m;7,6m - 12,5m;12,5m - 16,0m;>= 16,0m;16,0m - 24,0m;>= 24,0m
55092V1125799;BREIVIKA;EV8 S2D1 m207;2022-03-01T00:00+01:00;2022-04-01T00:00+02:00;2022;3;11824;10657;12991;100,0;31;31;0;3;100,0;Totalt i retning RITØ;10721;1101;345;385;292;78;75;3,,,,,,,,,,
55092V1125799;BREIVIKA;EV8 S2D1 m207;2022-03-01T00:00+01:00;2022-04-01T00:00+02:00;2022;3;11472;10359;12585;100,0;31;31;0;1;100,0;Totalt i retning Breivikatunnelen;10288;1183;503;395;245;39;38;1,,,,,,,,,,
55092V1125799;BREIVIKA;EV8 S2D1 m207;2022-03-01T00:00+01:00;2022-04-01T00:00+02:00;2022;3;23296;21017;25575;100,0;31;31;0;4;100,0;Totalt;21009;2284;848;781;537;118;113;5,,,,,,,,,,
55092V1125799;BREIVIKA;EV8 S2D1 m207;2022-04-01T00:00+02:00;2022-05-01T00:00+02:00;2022;4;2447;2040;2854;100,0;30;30;0;1;100,0;1;2383;64;26;27;5;6;5;1,,,,,,,,,,
55092V1125799;BREIVIKA;EV8 S2D1 m207;2022-04-01T00:00+02:00;2022-05-01T00:00+02:00;2022;4;4461;3863;5059;100,0;30;30;0;0;100,0;2;4196;265;71;114;73;7;7;0,,,,,,,,,,
55092V1125799;BREIVIKA;EV8 S2D1 m207;2022-04-01T00:00+02:00;2022-05-01T00:00+02:00;2022;4;8194;7087;9301;100,0;30;30;0;3;100,0;3;7342;848;262;290;230;66;64;2,,,,,,,,,,
55092V1125799;BREIVIKA;EV8 S2D1 m207;2022-04-01T00:00+02:00;2022-05-01T00:00+02:00;2022;4;5881;5017;6745;100,0;30;30;0;0;100,0;4;5181;700;344;201;129;26;25;1,,,,,,,,,,
55092V1125799;BREIVIKA;EV8 S2D1 m207;2022-04-01T00:00+02:00;2022-05-01T00:00+02:00;2022;4;10642;9131;12153;100,0;30;30;0;5;100,0;Totalt i retning RITØ;9725;912;288;317;235;72;70;2,,,,,,,,,,
55092V1125799;BREIVIKA;EV8 S2D1 m207;2022-04-01T00:00+02:00;2022-05-01T00:00+02:00;2022;4;10342;8884;11800;100,0;30;30;0;1;100,0;Totalt i retning Breivikatunnelen;9376;965;415;314;202;33;32;1,,,,,,,,,,
55092V1125799;BREIVIKA;EV8 S2D1 m207;2022-04-01T00:00+02:00;2022-05-01T00:00+02:00;2022;4;20984;18015;23953;100,0;30;30;0;6;100,0;Totalt;19102;1877;703;631;438;106;102;4,,,,,,,,,,
55092V1125799;BREIVIKA;EV8 S2D1 m207;2022-05-01T00:00+02:00;2022-06-01T00:00+02:00;2022;5;2740;2371;3109;100,0;31;31;0;1;100,0;1;2660;80;30;37;6;8;7;1,,,,,,,,,,
55092V1125799;BREIVIKA;EV8 S2D1 m207;2022-05-01T00:00+02:00;2022-06-01T00:00+02:00;2022;5;4990;4415;5565;100,0;31;31;0;1;100,0;2;4665;324;90;154;71;9;9;0,,,,,,,,,,
55092V1125799;BREIVIKA;EV8 S2D1 m207;2022-05-01T00:00+02:00;2022-06-01T00:00+02:00;2022;5;9253;8176;10330;100,0;31;31;0;4;100,0;3;8231;1018;313;389;241;76;73;3,,,,,,,,,,
55092V1125799;BREIVIKA;EV8 S2D1 m207;2022-05-01T00:00+02:00;2022-06-01T00:00+02:00;2022;5;6665;5834;7496;100,0;31;31;0;0;100,0;4;5805;860;421;270;137;32;31;1,,,,,,,,,,
55092V1125799;BREIVIKA;EV8 S2D1 m207;2022-05-01T00:00+02:00;2022-06-01T00:00+02:00;2022;5;11993;10549;13437;100,0;31;31;0;4;100,0;Totalt i retning RITØ;10890;1098;343;425;247;82;79;3,,,,,,,,,,
55092V1125799;BREIVIKA;EV8 S2D1 m207;2022-05-01T00:00+02:00;2022-06-01T00:00+02:00;2022;5;11655;10257;13053;100,0;31;31;0;1;100,0;Totalt i retning Breivikatunnelen;10470;1184;512;424;208;41;40;1,,,,,,,,,,
55092V1125799;BREIVIKA;EV8 S2D1 m207;2022-05-01T00:00+02:00;2022-06-01T00:00+02:00;2022;5;23648;20807;26489;100,0;31;31;0;6;100,0;Totalt;21360;2282;854;849;455;124;120;4,,,,,,,,,,
55092V1125799;BREIVIKA;EV8 S2D1 m207;2022-06-01T00:00+02:00;2022-07-01T00:00+02:00;2022;6;2963;2586;3340;100,0;30;30;0;1;100,0;1;2858;104;39;50;8;8;7;1,,,,,,,,,,
55092V1125799;BREIVIKA;EV8 S2D1 m207;2022-06-01T00:00+02:00;2022-07-01T00:00+02:00;2022;6;5189;4640;5738;100,0;30;30;0;1;100,0;2;4794;394;113;203;65;12;12;0,,,,,,,,,,
55092V1125799;BREIVIKA;EV8 S2D1 m207;2022-06-01T00:00+02:00;2022-07-01T00:00+02:00;2022;6;9390;8377;10403;100,0;30;30;0;4;100,0;3;8185;1201;373;491;260;77;74;3,,,,,,,,,,
55092V1125799;BREIVIKA;EV8 S2D1 m207;2022-06-01T00:00+02:00;2022-07-01T00:00+02:00;2022;6;6696;5940;7452;100,0;30;30;0;1;100,0;4;5702;993;473;324;158;38;37;1,,,,,,,,,,
55092V1125799;BREIVIKA;EV8 S2D1 m207;2022-06-01T00:00+02:00;2022-07-01T00:00+02:00;2022;6;12353;10970;13736;100,0;30;30;0;4;100,0;Totalt i retning RITØ;11044;1305;412;541;268;85;81;4,,,,,,,,,,
55092V1125799;BREIVIKA;EV8 S2D1 m207;2022-06-01T00:00+02:00;2022-07-01T00:00+02:00;2022;6;11885;10582;13188;100,0;30;30;0;2;100,0;Totalt i retning Breivikatunnelen;10496;1387;586;527;223;51;49;2,,,,,,,,,,
55092V1125799;BREIVIKA;EV8 S2D1 m207;2022-06-01T00:00+02:00;2022-07-01T00:00+02:00;2022;6;24238;21553;26923;100,0;30;30;0;6;100,0;Totalt;21540;2692;998;1068;491;135;130;5,,,,,,,,,,
55092V1125799;BREIVIKA;EV8 S2D1 m207;2022-07-01T00:00+02:00;2022-08-01T00:00+02:00;2022;7;1775;1583;1967;100,0;31;31;0;0;100,0;1;1715;60;23;28;5;4;4;0,,,,,,,,,,
55092V1125799;BREIVIKA;EV8 S2D1 m207;2022-07-01T00:00+02:00;2022-08-01T00:00+02:00;2022;7;3883;3416;4350;100,0;31;31;0;0;100,0;2;3593;290;84;154;42;10;10;0,,,,,,,,,,
55092V1125799;BREIVIKA;EV8 S2D1 m207;2022-07-01T00:00+02:00;2022-08-01T00:00+02:00;2022;7;6867;6132;7602;100,0;31;31;0;1;100,0;3;5985;882;277;371;176;58;55;3,,,,,,,,,,
55092V1125799;BREIVIKA;EV8 S2D1 m207;2022-07-01T00:00+02:00;2022-08-01T00:00+02:00;2022;7;4618;4085;5151;100,0;31;31;0;1;100,0;4;3909;708;330;242;113;24;23;1,,,,,,,,,,
55092V1125799;BREIVIKA;EV8 S2D1 m207;2022-07-01T00:00+02:00;2022-08-01T00:00+02:00;2022;7;8643;7718;9568;100,0;31;31;0;2;100,0;Totalt i retning RITØ;7700;942;300;399;181;62;59;3,,,,,,,,,,
55092V1125799;BREIVIKA;EV8 S2D1 m207;2022-07-01T00:00+02:00;2022-08-01T00:00+02:00;2022;7;8501;7569;9433;100,0;31;31;0;1;100,0;Totalt i retning Breivikatunnelen;7502;998;414;396;154;33;32;1,,,,,,,,,,
55092V1125799;BREIVIKA;EV8 S2D1 m207;2022-07-01T00:00+02:00;2022-08-01T00:00+02:00;2022;7;17144;15288;19000;100,0;31;31;0;3;100,0;Totalt;15202;1940;714;794;335;95;91;4,,,,,,,,,,
55092V1125799;BREIVIKA;EV8 S2D1 m207;2022-08-01T00:00+02:00;2022-09-01T00:00+02:00;2022;8;2504;2204;2804;100,0;31;31;0;0;100,0;1;2414;90;26;48;9;7;6;1,,,,,,,,,,
55092V1125799;BREIVIKA;EV8 S2D1 m207;2022-08-01T00:00+02:00;2022-09-01T00:00+02:00;2022;8;4647;4169;5125;100,0;31;31;0;2;100,0;2;4296;350;104;176;56;14;14;0,,,,,,,,,,
55092V1125799;BREIVIKA;EV8 S2D1 m207;2022-08-01T00:00+02:00;2022-09-01T00:00+02:00;2022;8;8664;7760;9568;100,0;31;31;0;2;100,0;3;7598;1064;328;448;214;75;72;3,,,,,,,,,,
55092V1125799;BREIVIKA;EV8 S2D1 m207;2022-08-01T00:00+02:00;2022-09-01T00:00+02:00;2022;8;6263;5541;6985;100,0;31;31;0;1;100,0;4;5362;901;434;304;129;34;33;1,,,,,,,,,,
55092V1125799;BREIVIKA;EV8 S2D1 m207;2022-08-01T00:00+02:00;2022-09-01T00:00+02:00;2022;8;11169;9973;12365;100,0;31;31;0;3;100,0;Totalt i retning RITØ;10012;1154;354;496;223;80;77;3,,,,,,,,,,
55092V1125799;BREIVIKA;EV8 S2D1 m207;2022-08-01T00:00+02:00;2022-09-01T00:00+02:00;2022;8;10910;9750;12070;100,0;31;31;0;2;100,0;Totalt i retning Breivikatunnelen;9658;1250;538;480;185;48;47;1,,,,,,,,,,
55092V1125799;BREIVIKA;EV8 S2D1 m207;2022-08-01T00:00+02:00;2022-09-01T00:00+02:00;2022;8;22078;19723;24433;100,0;31;31;0;4;100,0;Totalt;19670;2404;892;976;408;128;124;4,,,,,,,,,,
55092V1125799;BREIVIKA;EV8 S2D1 m207;2022-09-01T00:00+02:00;2022-10-01T00:00+02:00;2022;9;2851;2536;3166;100,0;30;30;0;0;100,0;1;2754;96;35;48;6;6;6;0,,,,,,,,,,
55092V1125799;BREIVIKA;EV8 S2D1 m207;2022-09-01T00:00+02:00;2022-10-01T00:00+02:00;2022;9;5072;4582;5562;100,0;30;30;0;1;100,0;2;4695;376;106;192;65;14;14;0,,,,,,,,,,
55092V1125799;BREIVIKA;EV8 S2D1 m207;2022-09-01T00:00+02:00;2022-10-01T00:00+02:00;2022;9;9228;8302;10154;100,0;30;30;0;2;100,0;3;8076;1150;340;478;254;78;75;3,,,,,,,,,,
55092V1125799;BREIVIKA;EV8 S2D1 m207;2022-09-01T00:00+02:00;2022-10-01T00:00+02:00;2022;9;6648;5929;7367;100,0;30;30;0;0;100,0;4;5665;982;475;324;151;33;32;1,,,,,,,,,,
55092V1125799;BREIVIKA;EV8 S2D1 m207;2022-09-01T00:00+02:00;2022-10-01T00:00+02:00;2022;9;12078;10840;13316;100,0;30;30;0;2;100,0;Totalt i retning RITØ;10830;1246;375;526;260;84;81;3,,,,,,,,,,
55092V1125799;BREIVIKA;EV8 S2D1 m207;2022-09-01T00:00+02:00;2022-10-01T00:00+02:00;2022;9;11720;10516;12924;100,0;30;30;0;1;100,0;Totalt i retning Breivikatunnelen;10361;1359;581;516;215;47;46;1,,,,,,,,,,
55092V1125799;BREIVIKA;EV8 S2D1 m207;2022-09-01T00:00+02:00;2022-10-01T00:00+02:00;2022;9;23799;21358;26240;100,0;30;30;0;4;100,0;Totalt;21191;2604;956;1042;475;131;127;4,,,,,,,,,,
55092V1125799;BREIVIKA;EV8 S2D1 m207;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;2761;2430;3092;100,0;31;31;0;1;100,0;1;2669;91;33;43;9;6;6;0,,,,,,,,,,
55092V1125799;BREIVIKA;EV8 S2D1 m207;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;5035;4518;5552;100,0;31;31;0;3;99,9;2;4691;342;100;172;60;10;10;0,,,,,,,,,,
55092V1125799;BREIVIKA;EV8 S2D1 m207;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;9041;8058;10024;100,0;31;31;0;3;100,0;3;7997;1041;321;408;239;73;70;3,,,,,,,,,,
55092V1125799;BREIVIKA;EV8 S2D1 m207;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;6460;5698;7222;100,0;31;31;0;2;100,0;4;5581;878;428;273;147;29;28;1,,,,,,,,,,
55092V1125799;BREIVIKA;EV8 S2D1 m207;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;11803;10492;13114;100,0;31;31;0;4;100,0;Totalt i retning RITØ;10667;1132;355;451;247;79;75;4,,,,,,,,,,
55092V1125799;BREIVIKA;EV8 S2D1 m207;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;11494;10221;12767;100,0;31;31;0;4;100,0;Totalt i retning Breivikatunnelen;10271;1219;527;446;207;39;38;1,,,,,,,,,,
55092V1125799;BREIVIKA;EV8 S2D1 m207;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;23297;20714;25880;100,0;31;31;0;8;100,0;Totalt;20938;2352;882;897;454;119;114;5,,,,,,,,,,
55092V1125799;BREIVIKA;EV8 S2D1 m207;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;2787;2474;3100;100,0;30;30;0;0;100,0;1;2701;85;33;38;6;8;8;0,,,,,,,,,,
55092V1125799;BREIVIKA;EV8 S2D1 m207;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;4985;4494;5476;100,0;30;30;0;4;99,9;2;4666;315;97;149;60;8;8;0,,,,,,,,,,
55092V1125799;BREIVIKA;EV8 S2D1 m207;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;8940;8061;9819;100,0;30;30;0;2;100,0;3;7918;1020;332;374;247;67;64;3,,,,,,,,,,
55092V1125799;BREIVIKA;EV8 S2D1 m207;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;6375;5717;7033;100,0;30;30;0;2;100,0;4;5527;846;415;250;152;29;27;2,,,,,,,,,,
55092V1125799;BREIVIKA;EV8 S2D1 m207;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;11727;10538;12916;100,0;30;30;0;2;100,0;Totalt i retning RITØ;10619;1105;364;413;253;75;72;3,,,,,,,,,,
55092V1125799;BREIVIKA;EV8 S2D1 m207;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;11360;10219;12501;100,0;30;30;0;6;99,9;Totalt i retning Breivikatunnelen;10194;1160;512;399;212;37;35;2,,,,,,,,,,
55092V1125799;BREIVIKA;EV8 S2D1 m207;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;23087;20759;25415;100,0;30;30;0;8;100,0;Totalt;20813;2266;876;812;466;112;107;5,,,,,,,,,,
55092V1125799;BREIVIKA;EV8 S2D1 m207;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;2418;2069;2767;100,0;31;31;0;0;100,0;1;2361;57;26;22;4;5;5;0,,,,,,,,,,
55092V1125799;BREIVIKA;EV8 S2D1 m207;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;4344;3838;4850;100,0;31;31;0;0;100,0;2;4135;209;63;99;42;5;5;0,,,,,,,,,,
55092V1125799;BREIVIKA;EV8 S2D1 m207;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;7817;6872;8762;100,0;31;31;0;3;100,0;3;6986;828;271;291;211;54;52;2,,,,,,,,,,
55092V1125799;BREIVIKA;EV8 S2D1 m207;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;5665;4921;6409;100,0;31;31;0;1;100,0;4;4950;714;338;212;140;24;22;2,,,,,,,,,,
55092V1125799;BREIVIKA;EV8 S2D1 m207;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;10235;8944;11526;100,0;31;31;0;3;100,0;Totalt i retning RITØ;9347;885;297;313;216;60;57;3,,,,,,,,,,
55092V1125799;BREIVIKA;EV8 S2D1 m207;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;10010;8768;11252;100,0;31;31;0;1;100,0;Totalt i retning Breivikatunnelen;9086;923;401;311;182;29;27;2,,,,,,,,,,
55092V1125799;BREIVIKA;EV8 S2D1 m207;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;20245;17712;22778;100,0;31;31;0;5;100,0;Totalt;18432;1808;697;624;398;89;84;5,,,,,,,,,,
55092V1125799;BREIVIKA;EV8 S2D1 m207;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;2178;1925;2431;100,0;31;31;0;1;100,0;1;2114;63;27;26;3;6;6;0,,,,,,,,,,
55092V1125799;BREIVIKA;EV8 S2D1 m207;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;3973;3581;4365;100,0;31;31;0;0;100,0;2;3739;234;70;108;50;6;6;0,,,,,,,,,,
55092V1125799;BREIVIKA;EV8 S2D1 m207;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;7426;6652;8200;100,0;31;31;0;2;100,0;3;6492;932;300;333;241;58;56;2,,,,,,,,,,
55092V1125799;BREIVIKA;EV8 S2D1 m207;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;5401;4786;6016;100,0;31;31;0;0;100,0;4;4591;810;371;259;153;27;25;2,,,,,,,,,,
55092V1125799;BREIVIKA;EV8 S2D1 m207;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;9603;8579;10627;100,0;31;31;0;1;100,0;Totalt i retning RITØ;8606;996;327;359;244;66;63;3,,,,,,,,,,
55092V1125799;BREIVIKA;EV8 S2D1 m207;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;9374;8373;10375;100,0;31;31;0;0;100,0;Totalt i retning Breivikatunnelen;8330;1043;441;367;202;33;31;2,,,,,,,,,,
55092V1125799;BREIVIKA;EV8 S2D1 m207;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;18977;16953;21001;100,0;31;31;0;2;100,0;Totalt;16936;2039;768;726;447;99;94;5,,,,,,,,,,
55092V1125799;BREIVIKA;EV8 S2D1 m207;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;2267;2025;2509;100,0;28;28;0;0;100,0;1;2198;69;29;29;5;5;5;0,,,,,,,,,,
55092V1125799;BREIVIKA;EV8 S2D1 m207;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;4121;3718;4524;100,0;28;28;0;1;100,0;2;3882;238;73;110;49;5;5;0,,,,,,,,,,
55092V1125799;BREIVIKA;EV8 S2D1 m207;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;7724;6894;8554;100,0;28;28;0;2;100,0;3;6793;929;302;316;250;61;58;3,,,,,,,,,,
55092V1125799;BREIVIKA;EV8 S2D1 m207;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;5802;5123;6481;100,0;28;28;0;0;100,0;4;4954;848;393;255;169;31;29;2,,,,,,,,,,
55092V1125799;BREIVIKA;EV8 S2D1 m207;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;9991;8930;11052;100,0;28;28;0;2;100,0;Totalt i retning RITØ;8991;998;330;346;255;67;64;3,,,,,,,,,,
55092V1125799;BREIVIKA;EV8 S2D1 m207;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;9923;8855;10991;100,0;28;28;0;1;100,0;Totalt i retning Breivikatunnelen;8836;1086;466;365;218;36;34;2,,,,,,,,,,
55092V1125799;BREIVIKA;EV8 S2D1 m207;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;19914;17793;22035;100,0;28;28;0;3;100,0;Totalt;17828;2083;797;711;473;103;98;5,,,,,,,,,,
55092V1125799;BREIVIKA;EV8 S2D1 m207;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;2324;2076;2572;100,0;31;31;0;0;100,0;1;2252;72;30;28;8;6;6;0,,,,,,,,,,
55092V1125799;BREIVIKA;EV8 S2D1 m207;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;4102;3732;4472;100,0;31;31;0;0;100,0;2;3849;252;73;124;50;5;5;0,,,,,,,,,,
55092V1125799;BREIVIKA;EV8 S2D1 m207;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;7930;7187;8673;100,0;31;31;0;3;100,0;3;7005;921;254;345;268;54;52;2,,,,,,,,,,
55092V1125799;BREIVIKA;EV8 S2D1 m207;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;5872;5279;6465;100,0;31;31;0;0;100,0;4;4973;899;395;291;182;30;28;2,,,,,,,,,,
55092V1125799;BREIVIKA;EV8 S2D1 m207;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;10254;9269;11239;100,0;31;31;0;3;100,0;Totalt i retning RITØ;9257;994;284;373;276;60;58;2,,,,,,,,,,
55092V1125799;BREIVIKA;EV8 S2D1 m207;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;9974;9018;10930;100,0;31;31;0;1;100,0;Totalt i retning Breivikatunnelen;8822;1151;468;415;232;35;33;2,,,,,,,,,,
55092V1125799;BREIVIKA;EV8 S2D1 m207;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;20228;18288;22168;100,0;31;31;0;4;100,0;Totalt;18079;2145;752;788;508;97;92;5,,,,,,,,,,
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-01-01T00:00+01:00;2022-02-01T00:00+01:00;2022;1;6133;5458;6808;100,0;31;31;0;0;100,0;1;5626;507;220;158;95;33;32;1,,,,,,,,,,
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-01-01T00:00+01:00;2022-02-01T00:00+01:00;2022;1;6091;5412;6770;100,0;31;31;0;0;100,0;2;5722;368;115;141;92;21;21;0,,,,,,,,,,
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-01-01T00:00+01:00;2022-02-01T00:00+01:00;2022;1;6134;5459;6809;100,0;31;31;0;0;100,0;Totalt i retning Sentrum;5627;507;220;158;95;33;32;1,,,,,,,,,,
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-01-01T00:00+01:00;2022-02-01T00:00+01:00;2022;1;6090;5411;6769;100,0;31;31;0;0;100,0;Totalt i retning Kvaløya;5722;368;115;141;92;21;21;0,,,,,,,,,,
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-01-01T00:00+01:00;2022-02-01T00:00+01:00;2022;1;12224;10871;13577;100,0;31;31;0;0;100,0;Totalt;11348;875;336;299;187;54;53;1,,,,,,,,,,
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-02-01T00:00+01:00;2022-03-01T00:00+01:00;2022;2;6774;6116;7432;100,0;28;28;0;1;100,0;1;6231;542;223;172;107;41;39;2,,,,,,,,,,
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-02-01T00:00+01:00;2022-03-01T00:00+01:00;2022;2;6850;6175;7525;100,0;28;28;0;1;100,0;2;6432;417;123;161;105;27;27;0,,,,,,,,,,
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-02-01T00:00+01:00;2022-03-01T00:00+01:00;2022;2;6773;6116;7430;100,0;28;28;0;1;100,0;Totalt i retning Sentrum;6230;541;222;171;107;41;39;2,,,,,,,,,,
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-02-01T00:00+01:00;2022-03-01T00:00+01:00;2022;2;6851;6176;7526;100,0;28;28;0;1;100,0;Totalt i retning Kvaløya;6432;418;124;161;105;27;27;0,,,,,,,,,,
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-02-01T00:00+01:00;2022-03-01T00:00+01:00;2022;2;13624;12293;14955;100,0;28;28;0;2;100,0;Totalt;12663;959;346;332;212;68;66;2,,,,,,,,,,
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-03-01T00:00+01:00;2022-04-01T00:00+02:00;2022;3;7192;6534;7850;100,0;31;31;0;0;100,0;1;6590;602;248;172;132;50;48;2,,,,,,,,,,
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-03-01T00:00+01:00;2022-04-01T00:00+02:00;2022;3;7240;6579;7901;100,0;31;31;0;0;100,0;2;6783;457;131;159;130;37;36;1,,,,,,,,,,
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-03-01T00:00+01:00;2022-04-01T00:00+02:00;2022;3;7192;6534;7850;100,0;31;31;0;0;100,0;Totalt i retning Sentrum;6590;602;248;172;132;50;48;2,,,,,,,,,,
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-03-01T00:00+01:00;2022-04-01T00:00+02:00;2022;3;7240;6579;7901;100,0;31;31;0;0;100,0;Totalt i retning Kvaløya;6783;457;131;159;130;37;36;1,,,,,,,,,,
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-03-01T00:00+01:00;2022-04-01T00:00+02:00;2022;3;14432;13114;15750;100,0;31;31;0;0;100,0;Totalt;13373;1059;379;331;262;88;84;4,,,,,,,,,,
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-01T00:00+02:00;2022-05-01T00:00+02:00;2022;4;6577;5695;7459;100,0;30;30;0;1;100,0;1;6070;507;203;143;115;46;44;2,,,,,,,,,,
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-01T00:00+02:00;2022-05-01T00:00+02:00;2022;4;6651;5737;7565;100,0;30;30;0;0;100,0;2;6252;399;115;133;114;36;35;1,,,,,,,,,,
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-01T00:00+02:00;2022-05-01T00:00+02:00;2022;4;6577;5695;7459;100,0;30;30;0;1;100,0;Totalt i retning Sentrum;6070;507;203;143;115;46;44;2,,,,,,,,,,
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-01T00:00+02:00;2022-05-01T00:00+02:00;2022;4;6651;5737;7565;100,0;30;30;0;1;100,0;Totalt i retning Kvaløya;6252;399;115;133;114;36;35;1,,,,,,,,,,
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-01T00:00+02:00;2022-05-01T00:00+02:00;2022;4;13228;11432;15024;100,0;30;30;0;1;100,0;Totalt;12321;905;318;276;229;83;80;3,,,,,,,,,,
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-05-01T00:00+02:00;2022-06-01T00:00+02:00;2022;5;7298;6475;8121;100,0;31;31;0;0;100,0;1;6705;593;224;204;117;49;46;3,,,,,,,,,,
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-05-01T00:00+02:00;2022-06-01T00:00+02:00;2022;5;7434;6574;8294;100,0;31;31;0;1;100,0;2;6947;486;143;185;117;41;39;2,,,,,,,,,,
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-05-01T00:00+02:00;2022-06-01T00:00+02:00;2022;5;7299;6476;8122;100,0;31;31;0;1;100,0;Totalt i retning Sentrum;6706;592;224;204;117;49;46;3,,,,,,,,,,
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-05-01T00:00+02:00;2022-06-01T00:00+02:00;2022;5;7434;6574;8294;100,0;31;31;0;2;100,0;Totalt i retning Kvaløya;6947;486;143;185;117;41;39;2,,,,,,,,,,
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-05-01T00:00+02:00;2022-06-01T00:00+02:00;2022;5;14732;13052;16412;100,0;31;31;0;1;100,0;Totalt;13652;1078;367;389;233;89;85;4,,,,,,,,,,
